CO,CUST#,CUSTOMER NAME,SERVICE NAME,TAX BODY,CYCLE,MTH$,BAL DUE,UNAPPLIED,CURRENT,30+,60+,90+,AREA CD#1,PHONE #1,AREA CD#2,PHONE #2,BILLING ADDR,BILLING CITY,BILLING STATE,BILLING ZIP,SERVICE ADDR,SERVICE CITY,SERVICE STATE,SERVICE ZIP,CONTACT,V0  User Field,V1  CART SURCHARG,V2  MF UNITS,V3  BIZ TYPE,V4  SB1383,V5  Alternate Nam,V6  Opted out of,VARIABLE 7,VARIABLE 8,VARIABLE 9,V10 Old Account #,VARIABLE 11,VARIABLE 12,VARIABLE 13,VARIABLE 14,RES,MTD,YTD,SALES ID,START DT,STOP DT,BILLING STR DT,ACT CD,FEE CODE,PRICE LIST,CREDIT LIMIT,AREA CD#3,PHONE #3,SERVICE COUNTY,SERV MISC FLAG,BILL MISC FLAG,GENERAL EMAIL,BILLING EMAIL,F/C FLAG
01,11554,MUSTARDS GRILL,MUSTARDS GRILL,YC    ,CA,2671.79,2821.79,,2821.79,0,0,0,707,944-2424,707,287-4080,7399 S ST HELENA HWY,NAPA,CA,94558    ,7399 S ST HELENA HWY,OAKVILLE,CA,94562    ,#2SEAN  #3MICHAEL,,,,RESTAURANT,,,,,,,,,,,,N,0,19200.06,,03/10/1986,,03/10/1986,,,CO,,707,738-7568,,,,seak@mustardsgrill.com,,N
01,11563,THE VINTAGE OWNERS ASSOC,THE VINTAGE OWNERS,Y     ,CA,33.75,-19.54,,-19.54,0,0,0,707,944-0607,707,,P O BOX 2727,YOUNTVILLE,CA,945992727,OAK CIRCLE POOL,YOUNTVILLE,CA,94599    ,,,,,HOA,,THE VINTAGE OWNE,,,,,,,,,,N,0,308.22,,12/01/1989,,,,,Y,,,,,,,,,Y
01,11565,HOLY CROSS CEMETERY,ST HELENA HOLY CROSS CEMETERY,S     ,CA,363.91,363.91,,363.91,0,0,0,707,546-6290,707,546-6290,P O BOX 2098,SANTA ROSA,CA,954050098,2121  SPRING ST,ST HELENA,CA,94574    ,TERRY,,,,LANDSCAPER,,HOLY CROSS CEMET,,,,,,,,,,N,0,3497.08,,05/10/1983,,,,,S,,,,,,,,,Y
01,11567,KEENAN WINERY,KEENAN WINERY,SC    ,CA,0,2433.29,,1371.11,1062.18,0,0,707,963-9177,707,963-9177,P O BOX 142,ST HELENA,CA,945740142,3660  SPRING MTN RD,ST HELENA,CA,945740142,LAURA MARCH,,,,WINERY,,KEENAN WINERY,,,,,,,,,,N,0,10481.09,,12/16/1994,,12/16/1994,,,CO,,,,,,,LAURA@KEENANWINERY.COM,,Y
01,11570,FOLEY FAMILY WINES,MERUS LP WINERY,SC    ,CA,269.13,0,,0,0,0,0,707,708-7613,707,251-5551,200  CONCOURSE BLVD,SANTA ROSA,CA,954038210,424  CRYSTAL SPRINGS RD,ST HELENA,CA,94574    ,KATHERINE,,,,WINERY,,,,,,,,,,,,N,0,2325.43,,05/28/2008,,05/28/2008,,,CO,,,,,,,ap@foleyfamilywines.com,ap@foleyfamilywines.com,Y
01,11607,BROOKE GREGA,GREGA  BROOKE,Y     ,CA,284.84,289.11,,289.11,0,0,0,707,257-1204,707,944-1910,P O BOX 268,SONOMA,CA,95476    ,6801  YOUNT & MADISON,YOUNTVILLE,CA,94599    ,,,,4,FOURPLEX,,GREGA  BROOKE,,,,,,,,,,N,0,2625.63,,07/02/1990,,,,,Y,,,,,,,,,Y
01,11623,ST HELENA UNIFIED SCHOOL,ST HELENA HIGH SCHOOL,S     ,PA,0,1688.77,,1688.77,0,0,0,707,967-2740,707,967-2708,465  MAIN ST,ST HELENA,CA,945742159,1401  GRAYSON     COMP,ST HELENA,CA,945742159,SEE NOTES!!!,,,,,,ST HELENA UNIFIE,,,,,,,,,,N,0,6391.08,,10/10/1986,,10/10/1986,,,S,,,,,,,befishoff@sthelenaunified.org,,N
01,11643,DEPT OF FISH & WILDLIFE,DEPT OF FISH & WILDLIFE,YC    ,CA,617.13,617.13,,617.13,0,0,0,707,944-5564,707,,7329 S SILVERADO TRL,NAPA,CA,94558    ,7329 S SILVERADO TRL,NAPA,CA,94558    ,RIANNA HARP A/P 944-5564,,,,OFFICE BLD,,,,,,,,,,,,N,0,5615.63,,07/07/2008,,07/07/2008,,,CO,,,,,,,ryan.salsman@wildlife.ca.gov,r3invoice@wildlife.ca.gov,Y
01,11664,STAG'S LEAP WINE CELLARS,STAG'S LEAP WINE CELLARS,YC    ,CA,2116.06,2266.06,,2266.06,0,0,0,707,944-2020,707,944-2020,5766 S SILVERADO TRL,NAPA,CA,94558    ,5766 S SILVERADO TRL,YOUNTVILLE,CA,945589413,,,,,WINERY,,STAGS LEAP CELLA,,,,,,,,,,N,0,19110.92,,11/22/1993,,11/22/1993,,,CO,,,,,,,joann.fischer@cask23.com,joann.fischer@cask23.com,Y
01,11689,WINE COUNTRY GROUP REALTORS,WINE COUNTRY GROUP REALTORS,S     ,CA,32.62,0,,0,0,0,0,707,265-1600,,,50  E ST,SANTA ROSA,CA,954044729,1316  MAIN ST,ST HELENA,CA,94574    ,DEBBIE,,,,OFFICE BLD,,ALLEN  FRANK HOW,,,,,,,,,,N,0,296.44,,12/19/1995,,12/19/1995,,,S,,,,,,,accounting@winecountrygroup.com,accounting@winecountrygroup.com,Y
01,11719,E & J GALLO WINERY,THE RANCH WINERY,SC    ,PA,0,4836.92,,4836.92,0,0,0,707,286-2681,707,480-0135,P O BOX 3044,MODESTO,CA,953533044,105 E ZINFANDEL LN A,ST HELENA,CA,945740248,JESUS CORTEZ 968.2978,,,,,,SUTTER HOME RANC,,,,,,,,,,N,0,32395.42,,07/20/1988,,07/20/1988,,,CO,,,,,,,NANCY@STAGECOACHVINEYARD.COM,nancy@stagecoachvineyard.com,Y
01,11723,GROTH VINEYARDS,GROTH VINEYARDS,YC    ,CA,1040.4,1115.4,,1115.4,0,0,0,707,944-0290,707,944-0290,P O BOX 390,OAKVILLE,CA,945620390,750  OAKVILLE X RD,OAKVILLE,CA,945620390,DEBBY STEVENSON,,,,WINERY,,GROTH VINEYARDS,,,,,,,,,,N,0,9177.78,,06/13/1990,,06/13/1990,,,CO,,,,,,,dstevenson@grothwines.com,,Y
01,11728,SILVERADO CREDIT UNION,SILVERADO CREDIT UNION,AC    ,CA,134.57,134.57,,134.57,0,0,0,707,965-2483,707,965-2483,P O BOX 330,ANGWIN,CA,94508    ,1  ANGWIN PLAZA,ANGWIN,CA,945080918,CHRISTY T.,,,,OFFICE BLD,,SILVERADO FED CR,,,,,,,,,,N,0,1222.82,,07/06/1988,,07/06/1988,,,CO,,,,,,,scu@silveradocu.com,,Y
01,11731,REEDS,REEDS,S     ,CA,130.5,130.5,,130.5,0,0,0,707,963-0500,707,963-0400,1302  MAIN ST,ST HELENA,CA,945741905,1302  MAIN ST,ST HELENA,CA,945741905,FRAN,,,,RETAIL,,REEDS,,,,,,,,,,N,0,1185.84,,01/30/1989,,01/30/1989,,,S,,,,,,,,,Y
01,11739,CHARLES KRUG,CHARLES KRUG,YC    ,CA,1121.14,1121.14,,1121.14,0,0,0,707,738-9299,707,,P O BOX 191,SAINT HELENA,CA,94574    ,6279  SOLANO AVE,YOUNTVILLE,CA,94599    ,JOE,,,,VINEYARD,,,,,,,,,,,,N,0,10187.68,,07/10/2008,,07/10/2008,,,CO,,,,,,,jmartinez@cmondavi.com,,N
01,11750,GRACE EPISCOPAL CHURCH,GRACE EPISCOPAL CHURCH,S     ,CA,195.74,195.74,,195.74,0,0,0,707,963-2627,707,963-2627,1314  SPRING ST,ST HELENA,CA,94574    ,1314  SPRING ST,ST HELENA,CA,94574    ,,,,,CHURCH,,GRACE EPISCOPAL,,,,,,,,,,N,0,1825.26,,12/11/1990,,12/11/1990,,,S,,,,,,,juniorwarden@grace-episcopal.org,juniorwarden@grace-episcopal.org,Y
01,11760,INDIAN SPRINGS RESORT,INDIAN SPRINGS RESORT,C     ,CA,4606.93,4756.93,,4756.93,0,0,0,707,942-4913,707,942-4913,1712  LINCOLN AVE,CALISTOGA,CA,94515    ,1712  LINCOLN AVE,CALISTOGA,CA,94515    ,JANETTE 942-9035 EXT 2431,,,,LODGING,,INDIAN SPRINGS,,,,,,,,,,N,0,39685.16,,01/21/2014,,01/21/2014,,,C,,,,,,,accountspayable@indiansprings.com,,Y
01,11766,INDIAN SPRINGS RESORT,SAM'S SOCIAL CLUB,C     ,CA,3884.06,4314.06,,4314.06,0,0,0,707,942-4913,707,942-4913,1712  LINCOLN AVE,CALISTOGA,CA,945151113,1712  LINCOLN AVE,CALISTOGA,CA,945151113,PABLO 942-9035,,,,RESTAURANT,,INDIAN SPRINGS,,,,,,,,,,N,90,40637.53,,04/18/1989,,04/18/1989,,,C,,,,,,,accountspayable@indiansprings.com,,Y
01,11788,THOMAS REDMON,MARGE SMITH,CL    ,CA,1158.56,1158.56,,1158.56,0,0,0,707,942-5051,,,834  PORDON LN,HEALDSBURG,CA,954483731,1313  SPRING ST,CALISTOGA,CA,94515    ,,,,14,MULTIFAMIL,,SMITH  MARGE,,,,,,,,,,N,0,10578.21,,11/04/1987,,,,,CL,,,,,,,,,Y
01,11801,NIEBAUM COPPOLA,NIEBAUM COPPOLA,YC    ,TA,0,0,,0,0,0,0,707,337-5846,707,,P O BOX 208,RUTHERFORD,CA,94573    ,1215  NIEBAUM LN,OAKVILLE,CA,94573    ,DAVE 707-337-5846,,,,,,,,,,,,,,,,N,0,3930.02,,08/16/2017,08/11/2021,06/06/2011,,,CO,,,,,,,,,Y
01,11806,CROWN PROPERTY MANAGEMENT,VICTOR AMERI,CL    ,CA,793.4,793.4,,793.4,0,0,0,707,255-0880,707,,1601  LINCOLN AVE,NAPA,CA,94558    ,110  FOOTHILL BL,CALISTOGA,CA,945151418,ALSO #11451 EXT 101,,,,MULTIFAMIL,,AMERI  VICTOR,,,,,,,,,,N,0,7283.16,,10/21/1987,,10/21/1987,,,CL,,,,,,,,,Y
01,11807,FLORA SPRINGS,FLORA SPRINGS,SC    ,CA,557.56,557.56,,557.56,0,0,0,707,967-8032,707,,677 S ST HELENA HWY  A,ST HELENA,CA,94574    ,677 S ST HELENA HWY  A,ST HELENA,CA,94574    ,,,,,WINERY,,,,,,,,,,,,N,0,5886.26,,08/12/2008,,08/12/2008,,,CO,,,,,,,,,Y
01,11808,VALLEY OAKS ASSOCIATES,VALLEY OAKS ASSOCIATES,S     ,CA,97.87,0,,0,0,0,0,707,963-2824,707,,P O BOX 273,ST HELENA,CA,94574    ,1485  MAIN ST  #103,ST HELENA,CA,94574    ,JEANNIE GREGORY,,,,OFFICE BLD,,,,,,,,,,,,N,0,892.07,,08/12/2008,,08/12/2008,,,S,,,,,,,,,Y
01,11828,KAPCSANDY FAMILY LLC,KAPCSANDY FAMILY LLC,YC    ,TA,0,0,,0,0,0,0,707,948-3105,707,,P O BOX 3717,YOUNTVILLE,CA,94599    ,1001  STATE LN,YOUNTVILLE,CA,94599    ,DAVID CELL# 328-4674,,,,,,,,,,,,,,,,N,0,905.55,,06/04/2021,06/11/2021,06/24/2015,,,CO,,,,,,,,,Y
01,11841,COLGIN CELLARS,COLGIN CELLARS,YC    ,CA,1522.1,1955.32,,1955.32,0,0,0,707,963-0999,415,203-8150,P O BOX 254,ST HELENA,CA,94574    ,220  LONG RANCH RD,ST HELENA,CA,94574    ,BRANDON,,,,WINERY,,,,,,,,,,,,N,0,19375.96,,08/29/2008,,08/29/2008,,,CO,,,,,,,brandon@colgincellars.com,,Y
01,11850,UNITED METHODIST CHURCH,UNITED METHODIST CHURC,S     ,CA,195.74,195.74,,195.74,0,0,0,707,963-2839,707,963-2839,1310  ADAMS ST,ST HELENA,CA,945741938,1310  ADAMS ST,ST HELENA,CA,945741938,,,,,CHURCH,,UNITED METHODIST,,,,,,,,,,N,0,1778.72,,08/01/1989,,,,,S,,,,,,,,,Y
01,11852,TRIPOLI COURT APARTMENT,TRIPOLI COURT APARTMENT,S     ,CA,32.62,54.26,,33.12,21.14,0,0,707,738-2399,707,,1616  MAIN ST,ST HELENA,CA,945741046,1136  FULTON LN,ST HELENA,CA,945741046,JOHN MONTELLI,,,,MULTIFAMIL,,TRIPOLI COURT AP,,,,,,,,,,N,0,298.44,,08/01/1989,,08/01/1989,,,S,,,,,,,blocy@yahoo.com,blocy@yahoo.com,Y
01,11861,PLUMPJACK WINERY,CADE WINERY,AC    ,CA,1150.37,1170.37,,1170.37,0,0,0,707,965-2746,707,,620  OAKVILLE X RD,NAPA,CA,94558    ,360  HOWELL MTN RD,ANGWIN,CA,94508    ,TONY CELL# 738-4089,,,,WINERY,,,,,,,,,,,,N,0,10877.6,,09/03/2008,,09/03/2008,,,CO,,,,,,,,,Y
01,11870,PETROLEUM WINE CONSULTING,ORIN SWIFT CELLARS,S     ,CA,97.87,198.68,,99.34,99.34,0,0,707,967-9179,707,,P O BOX 2020,SAINT HELENA,CA,945742018,1352  MAIN ST,ST HELENA,CA,94574    ,BRIAN SANDOLI,,,,WINERY,,,,,,,,,,,,N,0,895.01,,09/02/2008,,,,,S,,,,,,,,,Y
01,11890,ALAN'S ST HELENA FRAMES,ALAN'S ST HELENA FRAMES,S     ,CA,97.87,97.87,,97.87,0,0,0,707,963-9294,707,,1310  OAK AVE,ST HELENA,CA,94574    ,1310  OAK AVE,ST HELENA,CA,94574    ,ALAN FOWLER,,,,RETAIL,,,,,,,,,,,,N,0,889.36,,02/16/2010,,02/16/2010,,,S,,,,,,,ALANSFRAMES@GMAIL.COM,,Y
01,11911,CHEFS MARKET INC,CHEFS MARKET INC,S     ,CA,318.1,318.1,,318.1,0,0,0,707,963-3799,707,,1347  MAIN ST,ST HELENA,CA,94574    ,1347  MAIN ST,ST HELENA,CA,94574    ,ERNESTO MARTINEZ,,,,RESTAURANT,,,,,,,,,,,,N,0,2890.6,,08/05/2008,,08/05/2008,,,S,,,,,,,georgia@marketsthelena.com,CHEFF@MARKETSTHELENA.COM,Y
01,11920,BEHAVIORAL HEALTH CENTER,CRESTWOOD CONV HOSP,AC    ,CA,2596.5,2596.5,,2596.5,0,0,0,707,965-2461,707,965-2461,295  PINE BREEZE DR,ANGWIN,CA,94508    ,295  PINE BREEZE DR,ANGWIN,CA,94508    ,PAM FREDERICK,,,,MEDICAL,,CRESTWOOD CONV H,,,,,,,,,,N,0,23787.9,,09/26/1997,,09/26/1997,,,CO,,,558-1777,,,,PFREDERICK@CBHI.NET,,Y
01,11931,CARDINALE WINERY,CARDINALE WINERY,YC    ,CA,0,0,,0,0,0,0,707,948-1984,707,948-1949,P O BOX 328,OAKVILLE,CA,94562    ,7600  S ST HELENA    D.E. HWY,OAKVILLE,CA,94562    ,CHRIS CARPENTER,,,,WINERY,,,,,,,,,,,,N,0,0,,09/18/2008,,09/18/2008,,,CO,,,,,,,,,Y
01,11956,PEARL,PEARL,S     ,CA,65.25,65.25,,65.25,0,0,0,707,963-3236,707,,1219  MAIN ST  SUITE C,ST HELENA,CA,94574    ,1219  MAIN ST  C,ST HELENA,CA,94574    ,CRISTINE SALZNER,,,,RETAIL,,,,,,,,,,,,N,0,592.92,,09/30/2008,,09/30/2008,,,S,,,,,,,CRISTINE@PEARLWONDERFULCLOTHING.COM,,Y
01,11970,DOMINUS ESTATE,DOMINUS ESTATE,YC    ,CA,134.57,134.57,,134.57,0,0,0,707,944-8954,707,,2570  NAPA NOOK RD,YOUNTVILLE,CA,945991455,7387  S ST HELENA HWY,YOUNTVILLE,CA,94599    ,REGINA FEINER,,,,,,,,,,,,,,,,N,0,1222.82,,10/06/2008,,10/06/2008,,,CO,,,,,,,INFO@DOMINUSESTATE.COM,,Y
01,11972,HOPPER CREEK VILLAGE HOA,HOPPER CREEK  HOA,Y     ,CA,2348.22,2260.94,,2260.94,0,0,0,415,491-8930,707,258-9233,1221  FARMERS LN  SUITE 300,SANTA ROSA,CA,954056712,6600  YOUNT ST,YOUNTVILLE,CA,94599    ,GIGI LAFONTAINE 575-5171,,,,HOA,,HOPPER CREEK HOM,,,,,,,,,,N,0,23774.04,,12/01/1989,,12/01/1989,,,Y,,,,,,,,,Y
01,11994,EUGENE BURGER MANAGEMENT CORP,EUGENE BURGER MANAGEMENT CORP,CL    ,CA,506.7,506.7,,506.7,0,0,0,707,584-5123,,,6600  HUNTER DR,ROHNERT PARK,CA,94928    ,1108  SPRING ST,CALISTOGA,CA,94515    ,PROP MGR JAY KAEIRK-SUPV,,,,MULTIFAMIL,,PROPERTY RENTALS,,,,,,,,,,N,0,4610.84,,10/19/1989,,10/19/1989,,,CL,,,,,,,JAYKACIRK@EBMC.COM,,Y
01,12074,MINI MANAGEMENT CO,CALISTOGA SELF STORAGE,C     ,CA,103.93,103.93,,103.93,0,0,0,707,942-6524,707,942-6524,415  COLOMA ST,SAUSALITO,CA,94965    ,504  WASHINGTON ST,CALISTOGA,CA,94515    ,KATHY,,,,UTILITY,,CALISTOGA SELF S,,,,,,,,,,N,0,944.38,,02/22/1990,,02/22/1990,,,C,,,,,,,CALISTOGASTORAGE@SBCGLOBAL.NET,,Y
01,12099,THAT PIZZA PLACE,THAT PIZZA PLACE,S     ,CA,97.87,97.87,,97.87,0,0,0,707,968-9671,707,,1149  MAIN ST,ST HELENA,CA,94574    ,1149  MAIN ST,ST HELENA,CA,94574    ,THOMAS KENNY,,,,DELI/CAFE,,,,,,,,,,,,N,0,890.6,,12/09/2008,,12/09/2008,,,S,,,,,,,STHELENAPIZZA@SBCGLOBAL.NET,,Y
01,12108,DAVID ABREU VYD MGMNT II  INC.,DAVID ABREU VYD MGNT,S     ,PA,0,1640.52,,1640.52,0,0,0,707,963-7487,707,963-7487,P O BOX 89,RUTHERFORD,CA,945730089,2448  MADRONA AV(RANCH),ST HELENA,CA,945730089,PAM PARKER,,,,,,ABREU  DAVID,,,,,,,,,,N,686.16,10284.32,,03/04/1999,,03/04/1999,,,S,,,,,,,PAM@DAVM.COM,,N
01,12171,OAK AVENUE CATERING,OAK AVENUE CATERING,S     ,CA,743.93,0,,0,0,0,0,707,963-9278,707,,1314  OAK AVE  # C,SAINT HELENA,CA,945741943,1314  OAK AVE,ST HELENA,CA,94574    ,SHANNON KELLY/OWNER,,,,CATERING,,,,,,,,,,,,N,0,6603.5,,01/02/2008,,01/02/2008,,,S,,,,,,,tracy@oakavenuecatering.com,tracy@oakavenuecatering.com,Y
01,12188,CITY OF NAPA UTILITIES,LAKE HENNESSEY WATER PLANT,YC    ,CA,2011.34,2506.47,,2018.55,487.92,0,0,707,257-9429,707,253-0822,P O BOX 660,NAPA,CA,945590660,1000  SAGE CANYON RD,ST HELENA,CA,94574    ,JIM 963-1116,,,,MEMBER,,CITY OF NAPA,,,,,,,,,,N,0,17612.72,,07/27/1990,,07/27/1990,,,CO,,707,963-1116,,,,apwater@cityofnapa.org,apwater@cityofnapa.org,Y
01,12227,CONSTELLATION BRANDS,ROBERT MONDAVI WINERY,YC    ,CA,3129.38,3399.38,,3399.38,0,0,0,707,968-2061,707,259-9463,235 N BLOOMFIELD RD,CANANDAIGUA,NY,144241059,7801 S ST HELENA HWY,OAKVILLE,CA,945620106,,,,,WINERY,,,,,,,,,,,,N,0,29598.54,,07/18/1994,,07/18/1994,,,CO,,,,,,,ap@cbrands.com,Daniela.Torres@cbrands.com,Y
01,12263,LDS CHURCH,LDS CHURCH,S     ,CA,139.98,127.99,,127.99,0,0,0,678,906-2671,707,,P O BOX 77587,ATLANTA,GA,30357    ,2222  SPRING ST,ST HELENA,CA,94574    ,DESMOND,,,,CHURCH,,LDS CHURCH,,,,,,,,,,N,0,1296.89,,03/05/1991,,03/05/1991,,,S,,,,,,,desmond.jackson@rubicon.com,rubiconpayables@rubicon.com,Y
01,12270,TRINCHERO FAMILY WINERY,TRINCHERO FAMILY WINERY,SC    ,CA,605.47,605.47,,605.47,0,0,0,707,963-1160,707,963-3104,P O BOX 248,SAINT HELENA,CA,945740248,3070 N ST HELENA HWY,ST HELENA,CA,94574    ,CARLA EXT 10,,,,WINERY,,FOLIE A DEUX,,,,,,,,,,N,0,5501.86,,03/25/1991,,03/25/1991,,,CO,,,,,,,twells@tfewines.com,abisbikis@tfewines.com,N
01,12276,LMR WINE ESTATES,LMR WINE ESTATES,SC    ,CA,134.57,0,,0,0,0,0,707,963-4555,707,,P O BOX 477,RUTHERFORD,CA,945730477,1  MEE LN,ST HELENA,CA,94574    ,CHRISTIAN 805 234-6478,,,,VINEYARD,,,,,,,,,,,,N,0,1108.73,,02/23/2009,,02/23/2009,,,CO,,,,,,,,,Y
01,12317,PALISADES APARTMENTS,PALISADES APARTMENTS,CL    ,CA,1532.6,1532.6,,1532.6,0,0,0,707,942-4610,707,,1425  CORP CENTER PARKWAY,SANTA ROSA,CA,95407    ,40 & 42  BRANNAN ST,CALISTOGA,CA,94515    ,ROSA 942-5920,,,23,MULTIFAMIL,,,,,,,,,,,,N,0,17548.15,,03/11/2009,,03/11/2009,,,CL,,,,,,,acctg@burbankhousing.org,acctg@burbankhousing.org,Y
01,12342,FN CELLARS,NICKEL & NICKEL,YC    ,TA,0,753.45,,753.45,0,0,0,209,481-3364,707,,P O BOX  7,OAKVILLE,CA,94562    ,8164  S ST HELENA HWY,OAKVILLE,CA,94562    ,JOE 209-481-3364,,,,VINEYARD,,,,,,,,,,,,N,0,5909.56,,05/04/2018,,03/31/2009,,,CO,,,,,,,,AP@FarNiente.com,Y
01,12347,MADRIGAL VINEYARD MGMT,MADRIGAL VINEYARD MGMT,CC    ,CA,482.56,755.75,,486.4,269.35,0,0,707,942-6577,707,942-6577,P O BOX 937,CALISTOGA,CA,945150937,3720 N ST HELENA HWY,CALISTOGA,CA,945150937,BILLING MISTY 942-6577,,,,VINEYARD,,,,,,,,,,,,N,0,4116.33,,08/14/1996,,08/14/1996,,,CO,,,,,,,,,Y
01,12359,SUTTER HOME,SUTTER HOME--MIXED RECYCLING,S     ,CA,1460.92,1460.92,,1460.92,0,0,0,707,302-3278,707,,P O BOX 248,SAINT HELENA,CA,945740248,100 S ST HELENA HWY   MR,ST HELENA,CA,94574    ,MARLEY,,,,WINERY,,,,,,,,,,,,N,0,13724.12,,04/02/2009,,04/02/2009,,,S,,,,,,,abisbikis@tfewines.com,abisbikis@tfewines.com,Y
01,12379,PACIFIC ENDEAVORS INC,STIX & STONES,C     ,CA,34.64,34.64,,34.64,0,0,0,360,708-8542,707,942-6002,PO BOX 545,CALISTOGA,CA,94515    ,1409  LINCOLN AVE,CALISTOGA,CA,94515    ,DIANE CARTER,,,,RETAIL,,,,,,,,,,,,N,0,314.78,,04/10/2009,,04/10/2009,,,C,,,,,,,INFO@STIXANDSTONESGALLERY.COM,,Y
01,12383,JESSUP CELLARS,JESSUP CELLARS,Y     ,CA,33.75,0,,0,0,0,0,707,944-5620,707,,6730  WASHINGTON ST,YOUNTVILLE,CA,94599    ,6730  WASHINGTON ST,YOUNTVILLE,CA,94599    ,DANIEL,,,,WINERY,,,,,,,,,,,,N,0,306.66,,04/14/2009,,,,,Y,,,,,,,,,Y
01,12413,CROCKER & STARR WINE CO.,CROCKER & STARR WINE CO.,S     ,CA,417.56,417.56,,417.56,0,0,0,707,967-9111,707,,PO BOX 987,ST HELENA,CA,94574    ,700  DOWDELL LN,ST HELENA,CA,94574    ,ARIANA P,,,,WINERY,,,,,,,,,,,,N,0,3420.86,,05/05/2009,,05/05/2009,,,S,,,,,,,ARIANA@CROCKERSTARR.COM,,Y
01,12415,PHELPS VINEYARDS,PHELPS VINEYARDS,SC    ,CA,2271.94,0,,0,0,0,0,707,967-3774,707,963-2745,P O BOX 1031,ST HELENA,CA,945740531,200  TAPLIN RD,ST HELENA,CA,945740531,967-3771/KELLY,,,,WINERY,,PHELPS VINEYARD,,,,,,,,,,N,0,27545.34,,05/31/1991,,05/31/1991,,,CO,,707,967-3711,,,,hcorro@josephphelps.com,hcorro@josephphelps.com,Y
01,12446,CASA NUESTRA WINERY,CASA NUESTRA WINERY,SC    ,CA,134.57,0,,0,0,0,0,707,963-5783,707,963-5783,3451 N SILVERADO TRL,ST HELENA,CA,945749662,3451 N SILVERADO TRL,ST HELENA,CA,945749662,KATRINA,,,,WINERY,,CASA NUESTRA WIN,,,,,,,,,,N,0,1223.55,,10/21/2015,,10/21/2015,,,CO,,,,,,,,,Y
01,12469,TRINCHERO NAPA VALLEY CULINARY,TRINCHERO NAPA VALLEY CULINARY,SC    ,CA,1558.21,1578.21,,1578.21,0,0,0,209,200-1614,707,,P O BOX 248,SAINT HELENA,CA,945740248,3070  N ST HELENA HWY,ST HELENA,CA,94574    ,ALEX,,,,WINERY,,,,,,,,,,,,N,0,14369.58,,05/13/2009,,05/13/2009,,,CO,,,,,,,abisbikis@tfewines.com,abisbikis@tfewines.com,N
01,12470,DEPT OF FORESTRY,DEPT OF FORESTRY,AC    ,CA,482.56,881.47,,482.56,398.91,0,0,707,965-2471,707,965-2471,1199  BIG TREE RD,ST HELENA,CA,94574    ,755  LAS POSADAS RD,ANGWIN,CA,945089688,SHELLY,,,,POLICEFIRE,,DEPT OF FORESTRY,,,,,,,,,,N,0,4491.57,,09/13/2006,,09/13/2006,,,CO,,,,,,,,,N
01,12514,FRIENDS OF CALISTOGA LIBRARY,FRIENDS OF CALISTOGA LIBRARY,C     ,CA,44.86,44.86,,44.86,0,0,0,707,974-4440,707,942-9434,1108  MYRTLE ST  B,CALISTOGA,CA,94515    ,1108  MYRTLE ST  B,CALISTOGA,CA,94515    ,SUSAN WYNNE/TREASURER,,,,,,,,,,,,,,,,N,0,391.14,,06/04/2009,,06/04/2009,,,CO,,,,,,,,,Y
01,12520,CITY OF CALISTOGA,CITY OF CALISTOA BC CALISTOGA,C     ,MA,415.72,0,,0,0,0,0,707,942-2828,707,,1232  WASHINGTON ST,CALISTOGA,CA,94515    ,1745  WASHINGTON ST,CALISTOGA,CA,94515    ,MELISSA VALASQUEZ,,,,MEMBER,,,,,,,,,,,,N,0,2114.64,,06/08/2009,,06/08/2009,,,C,,,,,,,MVALASQUEZ@CI.CALISTOGA.CA.US,,N
01,12522,SJM FARMING INC,SJM FARMING INC,CC    ,CA,44.86,90.39,,45.53,44.86,0,0,707,942-2291,707,,P O BOX 127,CALISTOGA,CA,94515    ,1223  TUBBS LN,CALISTOGA,CA,94515    ,SUSAN FAIRBANKS,,,,CONTRACTOR,,,,,,,,,,,,N,0,409.53,,06/11/2009,,,,,CO,,,,,,,,,Y
01,12531,CAYMUS VINEYARDS,CAYMUS VINEYARDS,YC    ,TA,0,1812.4,,1812.4,0,0,0,707,963-4204,707,,P O BOX 268,RUTHERFORD,CA,94573    ,1085  GALLERON LN,RUTHERFORD,CA,94573    ,CARY 707-299-8254,,,,,,,,,,,,,,,,N,0,3558.71,,02/11/2015,,02/11/2015,,,CO,,,,,,,,,Y
01,12555,HOWELL MTN TASTING,HOWELL MTN TASTING,S     ,TA,0,0,,0,0,0,0,707,965-2665,707,,2260  FIRST AVE,NAPA,CA,94558    ,2800 N ST HELENA HWY    EV,ST HELENA,CA,94574    ,SAM 832-6263,,,,,,,,,,,,,,,,N,0,658.44,,06/14/2019,,06/14/2013,,,S,,,,,,,sampeters_tohm@live.com,,Y
01,12561,ONE TRUE VINE,ONE TRUE VINE,SC    ,PA,0,1005.72,,1005.72,0,0,0,707,287-7318,707,,1345  RAILROAD AVE  2A,ST HELENA,CA,94574    ,565  CRYSTAL SPGS RD,DEER PARK,CA,94574    ,,,,,,,,,,,,,,,,,N,0,15273.11,,07/07/2009,,07/07/2009,,,CO,,,,,,,,,Y
